epoch,layer,neuron,method,max_activation,complexity,rel_perpl,argmax_class,class_name,max_prob
0,layer1.0.sn1,9,2_TT-exp,0.6246874928474426,1051,0.9751286507430456,0,airplane,0.13872280716896057
0,layer1.0.sn1,10,0_TT-exp,0.6090624928474426,1113,0.9759995655655641,0,airplane,0.13836286962032318
0,layer1.0.sn1,10,1_TT-exp,0.614062488079071,1051,0.9757186864031017,0,airplane,0.1381741464138031
0,layer1.0.sn1,10,2_TT-exp,0.6193749904632568,1084,0.9749082738916169,0,airplane,0.14032568037509918
0,layer1.0.sn1,11,0_TT-exp,0.6578124761581421,1080,0.971420381400544,0,airplane,0.14799165725708008
0,layer1.0.sn1,11,1_TT-exp,0.6690624952316284,1078,0.9716448232337824,0,airplane,0.14278672635555267
0,layer1.0.sn1,11,2_TT-exp,0.6640625,1064,0.9713799356797839,0,airplane,0.14704690873622894
0,layer1.0.sn1,12,0_TT-exp,0.5590624809265137,1113,0.9725961125491573,0,airplane,0.14407651126384735
0,layer1.0.sn1,12,1_TT-exp,0.5528125166893005,1047,0.9762560591901892,0,airplane,0.14009477198123932
0,layer1.0.sn1,12,2_TT-exp,0.5356249809265137,1090,0.9766345795543495,0,airplane,0.13955625891685486
0,layer1.0.sn1,13,0_TT-exp,0.6021875143051147,1086,0.9776670732556451,0,airplane,0.13839688897132874
0,layer1.0.sn1,13,1_TT-exp,0.6153124570846558,1125,0.9767929565735624,0,airplane,0.1381080001592636
0,layer1.0.sn1,13,2_TT-exp,0.6028124690055847,1095,0.9793125476833517,0,airplane,0.1354684829711914
0,layer1.0.sn1,14,0_TT-exp,0.5490624904632568,1220,0.9734330639056927,0,airplane,0.14280886948108673
0,layer1.0.sn1,14,1_TT-exp,0.5878124833106995,1175,0.9764010816063999,0,airplane,0.13996894657611847
0,layer1.0.sn1,14,2_TT-exp,0.5718749761581421,1249,0.9759910940300442,0,airplane,0.14024202525615692
0,layer1.0.sn1,15,0_TT-exp,0.3512499928474426,758,0.9785351534800306,0,airplane,0.13644403219223022
0,layer1.0.sn1,15,1_TT-exp,0.2593750059604645,869,0.9785282052556018,0,airplane,0.13611377775669098
0,layer1.0.sn1,15,2_TT-exp,0.24156250059604645,800,0.9781840883290487,0,airplane,0.13753004372119904
0,layer1.0.sn1,16,0_TT-exp,0.5131250023841858,1040,0.991779323074183,0,airplane,0.12072642892599106
0,layer1.0.sn1,16,1_TT-exp,0.4962500035762787,968,0.9873521327559287,0,airplane,0.12742750346660614
0,layer1.0.sn1,16,2_TT-exp,0.4996874928474426,1085,0.9702927237642962,0,airplane,0.14592455327510834
0,layer1.0.sn1,17,0_TT-exp,0.35468748211860657,984,0.979120340266523,0,airplane,0.13670562207698822
0,layer1.0.sn1,17,1_TT-exp,0.3709374964237213,737,0.9985405662648374,9,truck,0.1070384606719017
0,layer1.0.sn1,17,2_TT-exp,0.3396874964237213,938,0.9952986710755891,0,airplane,0.11701743304729462
0,layer1.0.sn1,18,0_TT-exp,0.5731250047683716,1002,0.9723143516922813,0,airplane,0.14466334879398346
0,layer1.0.sn1,18,1_TT-exp,0.5540624856948853,926,0.9705767220182101,0,airplane,0.14379359781742096
0,layer1.0.sn1,18,2_TT-exp,0.5565624833106995,1020,0.971469892005546,0,airplane,0.14363758265972137
0,layer1.0.sn1,19,0_TT-exp,0.6193749904632568,783,0.9989287951973752,0,airplane,0.10613827407360077
0,layer1.0.sn1,19,1_TT-exp,0.653124988079071,728,0.9989976167959926,0,airplane,0.10593503713607788
0,layer1.0.sn1,19,2_TT-exp,0.6465624570846558,683,0.9991481107533674,1,automobile,0.10558810830116272
0,layer1.0.sn1,20,0_TT-exp,0.3974999785423279,1149,0.9755849172626554,0,airplane,0.13896514475345612
0,layer1.0.sn1,20,1_TT-exp,0.38468748331069946,1091,0.97589076347925,0,airplane,0.13877461850643158
0,layer1.0.sn1,20,2_TT-exp,0.40437498688697815,1149,0.9764881642270901,0,airplane,0.13990174233913422
0,layer1.0.sn1,21,0_TT-exp,0.676562488079071,1004,0.9740893440917319,0,airplane,0.13991065323352814
0,layer1.0.sn1,21,1_TT-exp,0.6937499642372131,948,0.9757851370186614,0,airplane,0.13821661472320557
0,layer1.0.sn1,21,2_TT-exp,0.6556249856948853,947,0.9756869034582221,0,airplane,0.1380745768547058
0,layer1.0.sn1,22,0_TT-exp,0.8540624976158142,1137,0.972473539015754,0,airplane,0.14371460676193237
0,layer1.0.sn1,22,1_TT-exp,0.8418749570846558,1153,0.9717427980315554,0,airplane,0.14156176149845123
0,layer1.0.sn1,22,2_TT-exp,0.8478124737739563,1136,0.9718284190234422,0,airplane,0.14335866272449493
0,layer1.0.sn1,23,0_TT-exp,0.18124999105930328,753,0.9738303725307245,0,airplane,0.14267614483833313
0,layer1.0.sn1,23,1_TT-exp,0.2199999988079071,877,0.9741661564797315,0,airplane,0.14115706086158752
0,layer1.0.sn1,23,2_TT-exp,0.19187499582767487,722,0.9716718161786162,0,airplane,0.14676903188228607
0,layer1.0.sn1,24,0_TT-exp,0.5237500071525574,856,0.9768779410411149,0,airplane,0.13842584192752838
0,layer1.0.sn1,24,1_TT-exp,0.4987500011920929,991,0.9795171961574014,0,airplane,0.13623256981372833
0,layer1.0.sn1,24,2_TT-exp,0.5103124976158142,1023,0.9770642416488431,0,airplane,0.13708864152431488
0,layer1.0.sn1,25,0_TT-exp,0.38874998688697815,974,0.9909858050517792,0,airplane,0.12125599384307861
0,layer1.0.sn1,25,1_TT-exp,0.390625,1007,0.9848629638028893,0,airplane,0.1279330849647522
0,layer1.0.sn1,25,2_TT-exp,0.398749977350235,951,0.9864976568320608,0,airplane,0.12812300026416779
0,layer1.0.sn1,26,0_TT-exp,0.6034374833106995,1164,0.9772480667463711,0,airplane,0.1383848637342453
0,layer1.0.sn1,26,1_TT-exp,0.6181249618530273,1146,0.9763539117483729,0,airplane,0.1383858472108841
0,layer1.0.sn1,26,2_TT-exp,0.5931249856948853,1140,0.9766805144327299,0,airplane,0.1388368010520935
0,layer1.0.sn1,27,0_TT-exp,0.25437498092651367,788,0.9733962324772268,0,airplane,0.14432160556316376
0,layer1.0.sn1,27,1_TT-exp,0.2409375011920929,770,0.9747516859080876,0,airplane,0.14430205523967743
0,layer1.0.sn1,27,2_TT-exp,0.23749999701976776,828,0.9749343945172159,0,airplane,0.14314670860767365
0,layer1.0.sn1,28,0_TT-exp,0.4990624785423279,712,0.9773121749311672,0,airplane,0.1387731283903122
0,layer1.0.sn1,28,1_TT-exp,0.5090624690055847,704,0.9775635778726507,0,airplane,0.13890963792800903
0,layer1.0.sn1,28,2_TT-exp,0.5040624737739563,700,0.9764583977160514,0,airplane,0.1398131251335144
0,layer1.0.sn1,29,0_TT-exp,0.4046874940395355,942,0.9752622308752348,0,airplane,0.13778111338615417
0,layer1.0.sn1,29,1_TT-exp,0.445624977350235,955,0.9737620348335002,0,airplane,0.14087580144405365
0,layer1.0.sn1,29,2_TT-exp,0.3884374797344208,975,0.9856058987141278,0,airplane,0.12797750532627106
0,layer1.0.sn1,30,0_TT-exp,0.2874999940395355,919,0.9838646257188255,0,airplane,0.13140763342380524
0,layer1.0.sn1,30,1_TT-exp,0.3253124952316284,812,0.9998718963906067,6,frog,0.10222949832677841
0,layer1.0.sn1,30,2_TT-exp,0.2931250035762787,867,0.9908193424105347,0,airplane,0.12378562986850739
0,layer1.0.sn1,31,0_TT-exp,0.2668749988079071,909,0.9860975208192707,0,airplane,0.12948669493198395
0,layer1.0.sn1,31,1_TT-exp,0.23499999940395355,974,0.982623622396873,0,airplane,0.13327345252037048
0,layer1.0.sn1,31,2_TT-exp,0.2371874898672104,942,0.9818596741327008,0,airplane,0.13444842398166656
0,layer1.0.sn1,32,0_TT-exp,0.2618750035762787,804,0.9998275400257408,6,frog,0.10582171380519867
0,layer1.0.sn1,32,1_TT-exp,0.2634374797344208,795,0.9998179231408685,6,frog,0.10614162683486938
0,layer1.0.sn1,32,2_TT-exp,0.2540625035762787,801,0.9998435677237688,6,frog,0.10551004856824875
0,layer1.0.sn1,33,0_TT-exp,0.6259374618530273,1053,0.985175668175726,0,airplane,0.128363698720932
0,layer1.0.sn1,33,1_TT-exp,0.6284374594688416,1035,0.9843421357624043,0,airplane,0.13016842305660248
0,layer1.0.sn1,33,2_TT-exp,0.6349999904632568,1086,0.9819932556268928,0,airplane,0.13195191323757172
0,layer1.0.sn1,34,0_TT-exp,0.46281248331069946,963,0.9864061598905173,0,airplane,0.12757879495620728
0,layer1.0.sn1,34,1_TT-exp,0.44843748211860657,971,0.9951696672049697,0,airplane,0.1158088892698288
0,layer1.0.sn1,34,2_TT-exp,0.4584375023841858,983,0.9898729562642348,0,airplane,0.12328386306762695
0,layer1.0.sn1,35,0_TT-exp,0.484687477350235,1131,0.9881757442049954,0,airplane,0.1261398047208786
0,layer1.0.sn1,35,1_TT-exp,0.4375,847,0.9949057122583603,0,airplane,0.11439719051122665
0,layer1.0.sn1,35,2_TT-exp,0.4828124940395355,1077,0.9958941963710478,0,airplane,0.11342285573482513
0,layer1.0.sn1,36,0_TT-exp,0.6324999928474426,933,0.9827901733935116,0,airplane,0.13242022693157196
0,layer1.0.sn1,36,1_TT-exp,0.6234374642372131,886,0.980092062563569,0,airplane,0.13461801409721375
0,layer1.0.sn1,36,2_TT-exp,0.6396874785423279,948,0.9795577238154756,0,airplane,0.13401800394058228
0,layer1.0.sn1,37,0_TT-exp,0.6606249809265137,989,0.976627004391423,0,airplane,0.1390846222639084
0,layer1.0.sn1,37,1_TT-exp,0.6490625143051147,973,0.9752148357783942,0,airplane,0.1382455676794052
0,layer1.0.sn1,37,2_TT-exp,0.6812499761581421,1031,0.9752217610241922,0,airplane,0.14078272879123688
0,layer1.0.sn1,38,0_TT-exp,0.6568750143051147,1168,0.9786590218052215,0,airplane,0.13809706270694733
0,layer1.0.sn1,38,1_TT-exp,0.6403124928474426,1175,0.976134554038159,0,airplane,0.13808415830135345
0,layer1.0.sn1,38,2_TT-exp,0.6743749976158142,1172,0.977435256921667,0,airplane,0.1384526640176773
0,layer1.0.sn1,39,0_TT-exp,0.5021874904632568,803,0.9730654528526904,0,airplane,0.14399459958076477
0,layer1.0.sn1,39,1_TT-exp,0.5028125047683716,833,0.9732888859019262,0,airplane,0.14393386244773865
0,layer1.0.sn1,39,2_TT-exp,0.510937511920929,768,0.9737950920344001,0,airplane,0.14359734952449799
0,layer1.0.sn1,40,0_TT-exp,0.72718745470047,1206,0.972069786016085,0,airplane,0.14295445382595062
0,layer1.0.sn1,40,1_TT-exp,0.692187488079071,1205,0.9702514529185248,0,airplane,0.14400488138198853
0,layer1.0.sn1,40,2_TT-exp,0.7021874785423279,1210,0.972293261014229,0,airplane,0.14128702878952026
0,layer1.0.sn1,41,0_TT-exp,0.5581249594688416,884,0.9968289352682683,0,airplane,0.1126256063580513
0,layer1.0.sn1,41,1_TT-exp,0.565625011920929,830,0.9955608114418567,0,airplane,0.11366929113864899
0,layer1.0.sn1,41,2_TT-exp,0.5809375047683716,839,0.9973179552414844,0,airplane,0.11081372946500778
0,layer1.0.sn1,42,0_TT-exp,0.43937498331069946,1077,0.9835032697239343,0,airplane,0.13174371421337128
0,layer1.0.sn1,42,1_TT-exp,0.44062498211860657,991,0.9801948819912589,0,airplane,0.13514703512191772
0,layer1.0.sn1,42,2_TT-exp,0.4443749785423279,1050,0.9819603547602338,0,airplane,0.13441984355449677
0,layer1.0.sn1,43,0_TT-exp,0.39499998092651367,723,0.9908326473373728,0,airplane,0.12365080416202545
0,layer1.0.sn1,43,1_TT-exp,0.39531248807907104,817,0.9876958507899416,0,airplane,0.12628640234470367
0,layer1.0.sn1,43,2_TT-exp,0.3890624940395355,728,0.9843848584476323,0,airplane,0.13001486659049988
0,layer1.0.sn1,44,0_TT-exp,0.2684375047683716,884,0.9810078741713331,0,airplane,0.1347084641456604
0,layer1.0.sn1,44,1_TT-exp,0.3109374940395355,883,0.9821839549888299,0,airplane,0.1319355070590973
0,layer1.0.sn1,44,2_TT-exp,0.3343749940395355,852,0.9801662586654594,0,airplane,0.13481879234313965
0,layer1.0.sn1,45,0_TT-exp,0.29218748211860657,914,0.9807666694881085,0,airplane,0.13426104187965393
0,layer1.0.sn1,45,1_TT-exp,0.21906249225139618,919,0.9757671443743325,0,airplane,0.14129656553268433
0,layer1.0.sn1,45,2_TT-exp,0.3359375,838,0.9797055969040706,0,airplane,0.13547390699386597
0,layer1.0.sn1,46,0_TT-exp,0.3812499940395355,714,0.9998179231408685,6,frog,0.10614162683486938
0,layer1.0.sn1,46,1_TT-exp,0.2943750023841858,769,0.9998179231408685,6,frog,0.10614162683486938
0,layer1.0.sn1,46,2_TT-exp,0.24124999344348907,870,0.9996127945600777,1,automobile,0.1039847657084465
0,layer1.0.sn1,47,0_TT-exp,0.40812498331069946,1072,0.983782682895209,0,airplane,0.1300050914287567
0,layer1.0.sn1,47,1_TT-exp,0.38593748211860657,967,0.9814997292053576,0,airplane,0.13383439183235168
0,layer1.0.sn1,47,2_TT-exp,0.38468748331069946,1002,0.988638813466091,0,airplane,0.12516672909259796
0,layer1.0.sn1,48,0_TT-exp,0.4053124785423279,1090,0.9768477850502117,0,airplane,0.13788560032844543
0,layer1.0.sn1,48,1_TT-exp,0.37937498092651367,1079,0.974123803781313,0,airplane,0.1415771096944809
0,layer1.0.sn1,48,2_TT-exp,0.4165624976158142,1130,0.9732670335985446,0,airplane,0.14500413835048676
0,layer1.0.sn1,49,0_TT-exp,0.38718748092651367,959,0.985782327402297,0,airplane,0.12917448580265045
0,layer1.0.sn1,49,1_TT-exp,0.3943749964237213,866,0.9884870449060608,0,airplane,0.12689708173274994
0,layer1.0.sn1,49,2_TT-exp,0.34562498331069946,895,0.9772367520505721,0,airplane,0.13753758370876312
0,layer1.0.sn1,50,0_TT-exp,0.5896874666213989,885,0.9822048513282278,0,airplane,0.13215145468711853
0,layer1.0.sn1,50,1_TT-exp,0.5959374904632568,824,0.9843707426608539,0,airplane,0.13068842887878418
0,layer1.0.sn1,50,2_TT-exp,0.621874988079071,853,0.9848964200171028,0,airplane,0.1296926736831665
0,layer1.0.sn1,51,0_TT-exp,0.1993749886751175,952,0.9936770301780474,0,airplane,0.1167818233370781
0,layer1.0.sn1,51,1_TT-exp,0.19187499582767487,1032,0.9889471725876792,0,airplane,0.12380137294530869
0,layer1.0.sn1,51,2_TT-exp,0.1978124976158142,916,0.9864544474897816,0,airplane,0.1286458820104599
0,layer1.0.sn1,52,0_TT-exp,0.5278124809265137,877,0.9795569929654911,0,airplane,0.13422907888889313
0,layer1.0.sn1,52,1_TT-exp,0.4637499749660492,923,0.9857077644415952,0,airplane,0.12844541668891907
0,layer1.0.sn1,52,2_TT-exp,0.5209375023841858,902,0.9778249312275834,0,airplane,0.1376478374004364
0,layer1.0.sn1,53,0_TT-exp,0.3109374940395355,899,0.9833642823235799,0,airplane,0.1310471147298813
0,layer1.0.sn1,53,1_TT-exp,0.30906248092651367,814,0.9799192533800075,0,airplane,0.134287491440773
0,layer1.0.sn1,53,2_TT-exp,0.32218748331069946,865,0.9820345478406171,0,airplane,0.13158534467220306
0,layer1.0.sn1,54,0_TT-exp,0.2918750047683716,836,0.9998980699788506,6,frog,0.10290355235338211
0,layer1.0.sn1,54,1_TT-exp,0.28968748450279236,835,0.9998179231408685,6,frog,0.10614162683486938
0,layer1.0.sn1,54,2_TT-exp,0.2959374785423279,898,0.9803252248070767,0,airplane,0.13431492447853088
0,layer1.0.sn1,55,0_TT-exp,0.5146874785423279,857,0.9967459800048466,0,airplane,0.11149197071790695
0,layer1.0.sn1,55,1_TT-exp,0.5799999833106995,965,0.988416107974166,0,airplane,0.12520748376846313
0,layer1.0.sn1,55,2_TT-exp,0.5881249904632568,1043,0.9870532882462995,0,airplane,0.12603934109210968
0,layer1.0.sn1,56,0_TT-exp,0.2574999928474426,981,0.9758198684618777,0,airplane,0.13740628957748413
0,layer1.0.sn1,56,1_TT-exp,0.23999999463558197,970,0.9755204070470159,0,airplane,0.13768954575061798
0,layer1.0.sn1,56,2_TT-exp,0.26124998927116394,937,0.9766919989608901,0,airplane,0.1386621743440628
0,layer1.0.sn1,57,0_TT-exp,0.6509374976158142,1019,0.9842304083679205,0,airplane,0.13036960363388062
0,layer1.0.sn1,57,1_TT-exp,0.6028124690055847,1064,0.9882174382185407,0,airplane,0.12704892456531525
0,layer1.0.sn1,57,2_TT-exp,0.6284374594688416,1039,0.9853716055229214,0,airplane,0.12867799401283264
0,layer1.0.sn1,58,0_TT-exp,0.4959374964237213,901,0.9739850472603121,0,airplane,0.14375044405460358
0,layer1.0.sn1,58,1_TT-exp,0.5365625023841858,1009,0.9726778896197019,0,airplane,0.14215607941150665
0,layer1.0.sn1,58,2_TT-exp,0.4587499797344208,1018,0.9759543407204686,0,airplane,0.14100901782512665
0,layer1.0.sn1,59,0_TT-exp,0.44343748688697815,990,0.9844761221464496,0,airplane,0.13141906261444092
0,layer1.0.sn1,59,1_TT-exp,0.4209374785423279,829,0.9857713361234162,0,airplane,0.12975770235061646
0,layer1.0.sn1,59,2_TT-exp,0.4415625035762787,866,0.9857641997765714,0,airplane,0.1285010278224945
0,layer1.0.sn1,60,0_TT-exp,0.25343748927116394,780,0.9831100231381856,0,airplane,0.130522683262825
0,layer1.0.sn1,60,1_TT-exp,0.25874999165534973,793,0.9826278682577062,0,airplane,0.13119915127754211
0,layer1.0.sn1,60,2_TT-exp,0.27562499046325684,901,0.9816629111470724,0,airplane,0.13238361477851868
0,layer1.0.sn1,61,0_TT-exp,0.5600000023841858,1074,0.9835216248074969,0,airplane,0.1318579614162445
0,layer1.0.sn1,61,1_TT-exp,0.542187511920929,1097,0.9831667169569888,0,airplane,0.1303710788488388
0,layer1.0.sn1,61,2_TT-exp,0.5368750095367432,1118,0.9825412602082373,0,airplane,0.13188686966896057
0,layer1.0.sn1,62,0_TT-exp,0.6956250071525574,994,0.9762500193468265,0,airplane,0.1384550929069519
0,layer1.0.sn1,62,1_TT-exp,0.7262499928474426,967,0.9755450797985098,0,airplane,0.13868971168994904
0,layer1.0.sn1,62,2_TT-exp,0.6978124976158142,935,0.9750206850118016,0,airplane,0.13923276960849762
0,layer1.0.sn1,63,0_TT-exp,0.4899999797344208,1134,0.9804438944080642,0,airplane,0.13274265825748444
0,layer1.0.sn1,63,1_TT-exp,0.4518750011920929,1018,0.9822359169038636,0,airplane,0.13033461570739746
0,layer1.0.sn1,63,2_TT-exp,0.5012499690055847,1048,0.9810833175983089,0,airplane,0.1340407133102417
0,layer1.1.sn1,0,0_TT-exp,0.3050000071525574,1008,0.9709507689769407,0,airplane,0.14316174387931824
0,layer1.1.sn1,0,1_TT-exp,0.31062498688697815,1089,0.9720076688937505,0,airplane,0.14355315268039703
0,layer1.1.sn1,0,2_TT-exp,0.2915624976158142,1094,0.9734525343807238,0,airplane,0.14149564504623413
0,layer1.1.sn1,1,0_TT-exp,0.28843748569488525,1007,0.9728600268422979,0,airplane,0.14363501965999603
0,layer1.1.sn1,1,1_TT-exp,0.2865625023841858,1055,0.9720995187815639,0,airplane,0.145438089966774
0,layer1.1.sn1,1,2_TT-exp,0.2874999940395355,993,0.9735671122578614,0,airplane,0.14437101781368256
0,layer1.1.sn1,2,0_TT-exp,0.10218749940395355,1051,0.974383981873884,0,airplane,0.14275209605693817
0,layer1.1.sn1,2,1_TT-exp,0.09749999642372131,952,0.9759401394955871,0,airplane,0.1401960402727127
0,layer1.1.sn1,2,2_TT-exp,0.10531249642372131,1051,0.975894349630382,0,airplane,0.1405842900276184
0,layer1.1.sn1,3,0_TT-exp,0.5034374594688416,1201,0.9712582840265369,0,airplane,0.146698459982872
0,layer1.1.sn1,3,1_TT-exp,0.5078125,1170,0.9694876911315022,0,airplane,0.14575813710689545
0,layer1.1.sn1,3,2_TT-exp,0.5146874785423279,1156,0.9688818193418769,0,airplane,0.14591757953166962
0,layer1.1.sn1,4,0_TT-exp,0.3215624988079071,992,0.9761521504858919,0,airplane,0.13962844014167786
0,layer1.1.sn1,4,1_TT-exp,0.3181249797344208,990,0.9760972749004964,0,airplane,0.14058126509189606
0,layer1.1.sn1,4,2_TT-exp,0.3259374797344208,980,0.9774154803146418,0,airplane,0.13816510140895844
0,layer1.1.sn1,5,0_TT-exp,0.30156248807907104,796,0.9753709140604182,0,airplane,0.1409095674753189
0,layer1.1.sn1,5,1_TT-exp,0.30406248569488525,729,0.9753422496538973,0,airplane,0.14007340371608734
0,layer1.1.sn1,5,2_TT-exp,0.29906249046325684,976,0.9791576300944381,0,airplane,0.1339527666568756
0,layer1.1.sn1,6,0_TT-exp,0.171875,946,0.9790847781704463,0,airplane,0.13504073023796082
0,layer1.1.sn1,6,1_TT-exp,0.16593749821186066,876,0.982305463986835,0,airplane,0.1321743130683899
0,layer1.1.sn1,6,2_TT-exp,0.17406249046325684,947,0.9783454776538473,0,airplane,0.1370706856250763
0,layer1.1.sn1,7,0_TT-exp,0.33156248927116394,909,0.9775195121084953,0,airplane,0.13778391480445862
0,layer1.1.sn1,7,1_TT-exp,0.328125,971,0.9764077417394371,0,airplane,0.13888533413410187
0,layer1.1.sn1,7,2_TT-exp,0.3271874785423279,905,0.9747682143224766,0,airplane,0.14007969200611115
0,layer1.1.sn1,8,0_TT-exp,0.32624998688697815,1027,0.9843111915044642,0,airplane,0.12862880527973175
0,layer1.1.sn1,8,1_TT-exp,0.3206250071525574,1085,0.9819584465815717,0,airplane,0.13252221047878265
0,layer1.1.sn1,8,2_TT-exp,0.33156248927116394,1080,0.9827271916956241,0,airplane,0.13066788017749786
0,layer1.1.sn1,9,0_TT-exp,0.4140625,1074,0.9705613215212356,0,airplane,0.14510832726955414
0,layer1.1.sn1,9,1_TT-exp,0.40625,987,0.9725653240567099,0,airplane,0.14452536404132843
0,layer1.1.sn1,9,2_TT-exp,0.39906248450279236,1032,0.9709135649631757,0,airplane,0.14597517251968384
0,layer1.1.sn1,10,0_TT-exp,0.10781249403953552,1050,0.9718984305516539,0,airplane,0.14446061849594116
0,layer1.1.sn1,10,1_TT-exp,0.10906250029802322,998,0.9732591653793641,0,airplane,0.14230673015117645
0,layer1.1.sn1,10,2_TT-exp,0.1303125023841858,838,0.9998155075372714,9,truck,0.10199110954999924
0,layer1.1.sn1,11,0_TT-exp,0.40312498807907104,861,0.97545192251374,0,airplane,0.13738149404525757
0,layer1.1.sn1,11,1_TT-exp,0.3974999785423279,896,0.9777276605016532,0,airplane,0.13676153123378754
0,layer1.1.sn1,11,2_TT-exp,0.40968748927116394,908,0.9751675579500061,0,airplane,0.13931259512901306
0,layer1.1.sn1,12,0_TT-exp,0.17999999225139618,1032,0.9839553912163761,0,airplane,0.13105425238609314
0,layer1.1.sn1,12,1_TT-exp,0.17906250059604645,1063,0.9787269784669693,0,airplane,0.13606317341327667
0,layer1.1.sn1,12,2_TT-exp,0.16624999046325684,937,0.9865239581161849,0,airplane,0.12871448695659637
0,layer1.1.sn1,13,0_TT-exp,0.3643749952316284,1147,0.9791734671342515,0,airplane,0.13540668785572052
0,layer1.1.sn1,13,1_TT-exp,0.35874998569488525,1138,0.9765162140551947,0,airplane,0.13904233276844025
0,layer1.1.sn1,13,2_TT-exp,0.36281248927116394,1122,0.9774759624205496,0,airplane,0.1380654126405716
0,layer1.1.sn1,14,0_TT-exp,0.28125,1215,0.978489633501452,0,airplane,0.13515731692314148
0,layer1.1.sn1,14,1_TT-exp,0.28812500834465027,1177,0.9818883808903558,0,airplane,0.13215306401252747
0,layer1.1.sn1,14,2_TT-exp,0.2953124940395355,1109,0.9811759275424471,0,airplane,0.13241253793239594
0,layer1.1.sn1,15,0_TT-exp,0.32374998927116394,891,0.9774224567133857,0,airplane,0.1372036188840866
0,layer1.1.sn1,15,1_TT-exp,0.3318749964237213,906,0.9777866784612086,0,airplane,0.13763536512851715
0,layer1.1.sn1,15,2_TT-exp,0.3384374976158142,895,0.9771426638778611,0,airplane,0.1371297687292099
0,layer1.1.sn1,16,0_TT-exp,0.29218748211860657,1136,0.9732410346765664,0,airplane,0.1393149495124817
0,layer1.1.sn1,16,1_TT-exp,0.29499998688697815,1090,0.9724646760612814,0,airplane,0.14028817415237427
0,layer1.1.sn1,16,2_TT-exp,0.28562498092651367,1143,0.9761711624014262,0,airplane,0.13885381817817688
